0.7342529999999999,0.745484,0.767212,0.764557,0.740021,0.7287589999999999,0.7077640000000001,0.715789,0.730102,0.71283,0.689178
0.791809,0.799377,0.819,0.8087759999999999,0.781891,0.756042,0.7500920000000001,0.755432,0.759094,0.774323,0.728607
0.816589,0.822845,0.833466,0.828766,0.803528,0.7874450000000001,0.7875979999999999,0.790893,0.789062,0.797455,0.7597050000000001
0.776428,0.835724,0.8561709999999999,0.8366389999999999,0.813385,0.8053279999999999,0.811646,0.8043830000000001,0.810577,0.7868959999999999,0.7590340000000001
0.7612,0.819245,0.8341679999999999,0.835571,0.8238219999999999,0.8149419999999999,0.822022,0.813843,0.809845,0.808075,0.7279969999999999
0.7483829999999999,0.8160400000000001,0.828674,0.819855,0.824554,0.821441,0.824158,0.825164,0.827148,0.800324,0.706909
0.7447210000000001,0.796753,0.8121339999999999,0.814576,0.8207089999999999,0.8247070000000001,0.830566,0.840943,0.838379,0.797119,0.69983
0.742981,0.7875369999999999,0.800812,0.813599,0.817444,0.819702,0.831817,0.85791,0.838317,0.7948,0.694641
0.724549,0.77301,0.7788390000000001,0.805878,0.807984,0.80954,0.812988,0.829467,0.816498,0.7669980000000001,0.7063910000000001
0.699584,0.736054,0.7491760000000001,0.791747,0.790803,0.752838,0.7576909999999999,0.766358,0.757507,0.73056,0.6694950000000001
0.643249,0.671905,0.6819759999999999,0.703704,0.6947319999999999,0.675354,0.6834709999999999,0.692535,0.6880189999999999,0.683716,0.63559
Thickness_Mean, 0.7759961818181819
Thickness_StdDev, 0.051176698943888405
